questionExternalId,sourceLanguage,targetLanguage,questionTextSource,explanationSource,answerASource,answerBSource,answerCSource,answerDSource,questionTextTarget,explanationTarget,answerATarget,answerBTarget,answerCTarget,answerDTarget
2.7.01-066,en,tr,What should be observed when driving a quad?,"The quad has no steering assistance, so steering may be more difficult than driving a car.",Protective motorcycle clothing should be worn,A warning triangle must be carried on the quad,The necessary steering force can be significantly greater than with a car,,Quad kullanırken neye dikkat edilmelidir?,"Koruyucu motosiklet kıyafeti giyilmelidir, quad üzerinde uyarı üçgeni taşınmalıdır ve gereken direksiyon kuvveti otomobile göre belirgin şekilde daha yüksek olabilir.",Koruyucu motosiklet kıyafeti giyilmelidir,Quad üzerinde uyarı üçgeni taşınmalıdır,Gerekli direksiyon kuvveti otomobile göre belirgin şekilde daha yüksek olabilir,
2.7.01-067,en,tr,You are driving a motorbike with a manual gearbox. What do you have to do in order to be ready to brake?,Put your foot and hand already over the brake levers to initiate the braking process more quickly.,I place my hand on the handbrake lever,I place my foot over the brake pedal,I change up to a higher gear,,Manuel şanzımanlı motosiklet kullanıyorsunuz. Frenlemeye hazır olmak için ne yapmalısınız?,Elinizi el freni koluna koymalı ve ayağınızı fren pedalının üzerine getirmelisiniz. Daha yüksek vitese geçmek fren hazırlığı değildir.,Elimi el freni koluna koyarım,Ayağımı fren pedalının üzerine getiririm,Daha yüksek vitese geçerim,
2.7.01-068,en,tr,You want to use a carrying case or pannier affixed to the side of your motorcycle. What must you be especially aware of?,Make sure that the weight is evenly distributed to stabilise the driving behaviour. Stow heavy luggage as far down as possible to keep the centre of gravity as low as possible.,An unequal distribution of weight should be avoided,Heavier pieces of luggage should be stowed as close to the bottom as possible,The gross vehicle weight rating of the motorcycle may not be exceeded,,Motosikletinizin yanına takılmış taşıma çantası veya yan çanta kullanmak istiyorsunuz. Özellikle neye dikkat etmelisiniz?,"Ağırlığın dengesiz dağılımından kaçınmalı, ağır bagajı mümkün olduğunca aşağı yerleştirmeli ve motosikletin izin verilen toplam ağırlığını aşmamalısınız.",Ağırlığın dengesiz dağılımından kaçınılmalıdır,Ağır bagaj parçaları mümkün olduğunca aşağı yerleştirilmelidir,Motosikletin izin verilen toplam ağırlığı aşılmamalıdır,
2.7.01-069,en,tr,Your motorbike is equipped with a traction control system (TCS). What is the system designed to do?,"Slippage"" is the sudden increase in the speed of a drive wheel when it loses grip because you have accelerated too much. This triggers the anti-slip control, which prevents the wheel from spinning by braking.",- prevents the rear wheel spinning when moving off,- stabilises the motorbike during an emergency braking manoeuvre,- prevents the front wheel from locking during braking,,Motosikletiniz çekiş kontrol sistemiyle (TCS) donatılmış. Bu sistem ne için tasarlanmıştır?,TCS kalkışta arka tekerleğin patinaj yapmasını önlemeye yardımcı olur. Acil frenlemede dengeleme veya ön tekerleğin kilitlenmesini önleme ABS’nin görevidir.,- kalkışta arka tekerleğin patinaj yapmasını önler,- acil frenlemede motosikleti dengeler,- frenleme sırasında ön tekerleğin kilitlenmesini önler,
2.7.01-070,en,tr,"You are driving around a bend in the road, and the turning radius becomes smaller as the bend progresses. You had reckoned that the turning radius would be larger. How must you now react?","If you have estimated the cornering radius to be larger, you should reduce your speed; by reducing your speed, you can drive a smaller cornering radius. 
You can also increase the lean angle in the bend so that you can take tighter bends.",I increase my inclined position,I reduce my speed,I activate the emergency stop switch,,Virajda gidiyorsunuz ve viraj ilerledikçe dönüş yarıçapı küçülüyor. Daha büyük yarıçap beklemiştiniz. Şimdi nasıl tepki vermelisiniz?,Yatış açınızı artırmalı ve hızınızı azaltmalısınız. Acil stop düğmesini kullanmak doğru değildir.,Yatış pozisyonumu artırırım,Hızımı azaltırım,Acil stop düğmesini devreye alırım,
2.7.01-071,en,tr,What should you take into account when you have to brake unexpectedly sharply while driving around a road bend?,"When you brake in a bend, your motorbike is lifted up by the force of inertia. You have to counteract this by counter-steering with feeling. Otherwise you will continue straight ahead and not make the bend.",My motorcycle tends to drive straight ahead,I should counter-steer gently,The driving line of my motorcycle remains unchanged,,Virajda giderken beklenmedik şekilde sert fren yapmanız gerekirse neyi dikkate almalısınız?,Motosikletiniz düz gitme eğilimi gösterir. Viraj çizgisini korumak için nazikçe karşı yönlendirme yapmalısınız.,Motosikletim düz gitme eğilimi gösterir,Nazikçe karşı yönlendirme yapmalıyım,Motosikletimin sürüş çizgisi değişmeden kalır,
2.7.01-072,en,tr,"In bends with poor road conditions, what increases the risk of skidding?","Ideally, all wheels should press on the road with the same force to ensure optimum grip and handling. If this is not the case, it can increase the risk of skidding in poor road conditions.
The suspension, for example, has the task of keeping all tyres on the road with the same force. If the suspension is damaged, it can no longer do this. The risk of skidding also increases if the tyre pressure is incorrect or if the vehicle is incorrectly or unevenly loaded.
This is because the tyres cannot apply the same force to the road and you lose grip more quickly.",Having a damaged chassis,Having the wrong tyre inflation pressure,Having a wrongly loaded cargo,,Kötü yol koşullarına sahip virajlarda kayma riskini ne artırır?,"Hasarlı şasi, yanlış lastik basıncı ve yanlış yüklenmiş yük kayma riskini artırır.",Hasarlı şasi,Yanlış lastik basıncı,Yanlış yüklenmiş yük,
2.7.01-073,en,tr,You are travelling along a winding road with a steep gradient. Your motorbike is fully loaded. What is the right course of action?,"Avoid speeding up between bends, because speeding up would put even more strain on the brakes. Therefore, ride downhill without speeding up. 
Use the front and rear brakes evenly and try to use the braking effect of the motor to relieve the brakes. The higher the engine speed, the greater the braking effect.",I drive in a low gear in order to use my engine’s braking action,I avoid accelerating to high speeds between bends in the road,I brake using the front-wheel brake only,,Dik eğimli virajlı bir yolda gidiyorsunuz. Motosikletiniz tamamen yüklü. Doğru davranış nedir?,Motor freninden yararlanmak için düşük viteste sürmeli ve virajlar arasında yüksek hızlara çıkmaktan kaçınmalısınız. Sadece ön frenle fren yapılmaz.,Motor freninden yararlanmak için düşük viteste giderim,Virajlar arasında yüksek hızlara çıkmaktan kaçınırım,Sadece ön tekerlek freniyle fren yaparım,
2.7.01-074,en,tr,When is there a risk that the front wheel of the motorbike will lose contact with the carriageway?,"When speeding up, the weight shifts to the back. Extreme speeding in a low gear shifts the centre of gravity behind the rear axle and the front wheel lifts off.
A passenger also shifts the weight to the rear when speeding up. This weight shift relieves the front wheel and can cause it to lift off.",- accelerate in a low gear,- accelerate while carrying a pillion passenger,- brake using the front-wheel brake,,Motosikletin ön tekerleğinin yolla temasını kaybetme riski ne zaman vardır?,Düşük viteste hızlanırken veya artçı yolcuyla hızlanırken ön tekerlek yerden kalkabilir. Ön frenle frenlemek bu riski oluşturmaz.,- düşük viteste hızlanırken,- artçı yolcuyla hızlanırken,- ön tekerlek freniyle fren yaparken,
2.7.01-075,en,tr,What might happen if you shift to a low gear while travelling at a high speed?,"The sudden, rapid increase in engine speed when engaging the clutch creates a braking effect. The engine braking force can cause your rear wheel to lock up or slip and lose grip on the road. You could lose control of your motorbike and crash.",The rear wheel may lock,There is a high risk of crashing to the ground,The front wheel may lift up from the road surface,,Yüksek hızda düşük vitese geçerseniz ne olabilir?,Arka tekerlek kilitlenebilir ve düşme riski yüksektir. Ön tekerlek bu nedenle kalkmaz.,Arka tekerlek kilitlenebilir,Düşme riski yüksektir,Ön tekerlek yol yüzeyinden kalkabilir,
2.7.01-076,en,tr,How should you respond if your motorbike begins to wobble?,"By reducing the speed immediately, you can reduce swaying and increase driving stability. Swaying occurs at high speeds. So avoid driving very fast when continuing your journey.",- immediately release the accelerator and slow down,- avoid high speeds as I continue my journey,- counter-steer right now,,Motosikletiniz yalpalamaya başlarsa nasıl tepki vermelisiniz?,Hemen gazı bırakıp yavaşlamalı ve yolculuğa yüksek hızlardan kaçınarak devam etmelisiniz. Sert karşı direksiyon yapmamalısınız.,- hemen gazı bırakıp yavaşlamak,- yolculuğa devam ederken yüksek hızlardan kaçınmak,- şimdi karşı direksiyon yapmak,
2.7.01-077,en,tr,What is the purpose of an emergency stop switch on a motorbike?,The emergency stop switch switches off the engine. You can use it to switch off the engine quickly in dangerous situations without having to turn the key.,- turns off the engine,- turns off the lights,- triggers the eCall system,,Motosiklette acil stop düğmesinin amacı nedir?,Acil stop düğmesi motoru kapatır. Işıkları kapatmaz ve eCall sistemini tetiklemez.,- motoru kapatır,- ışıkları kapatır,- eCall sistemini tetikler,
2.7.01-078,en,tr,"What applies to the effectiveness of the front and rear wheel brakes, especially at higher speeds?","When braking, the weight shifts forward, which puts greater strain on the front wheel. That's why the front wheel brake is usually designed for higher braking effects in order to make the greater load easier to control.",- of the front brake is larger,- of the rear wheel brake is larger,- of the front and rear wheel brakes are equally powerful,,Özellikle yüksek hızlarda ön ve arka frenlerin etkinliği için ne geçerlidir?,Ön frenin etkisi arka frene göre daha büyüktür.,- ön frenin etkisi daha büyüktür,- arka tekerlek freninin etkisi daha büyüktür,- ön ve arka frenler eşit güçtedir,
2.7.01-079,en,tr,What can cause a motorcycle to oscillate at high speed?,"At high speeds on uneven roads or if the wheels are not balanced, your motorcycle tends to ""sway"" more quickly because the unevenness changes the road's position.
If you have a heavy load on the rear of your motorcycle, there will be less weight on the front wheel. At high speeds, your motorcycle may sway, making it harder for you to control your motorcycle.",- with unbalanced wheels,- on uneven road surfaces,- with heavy luggage at the rear,,Yüksek hızda motosikletin salınım yapmasına ne neden olabilir?,"Dengesiz tekerlekler, bozuk yol yüzeyi ve arkada ağır bagaj motosikletin salınım yapmasına neden olabilir.",- dengesiz tekerlekler,- bozuk yol yüzeyi,- arkada ağır bagaj,
2.7.01-102,en,tr,What changes when a caravan trailer is towed?,"If you drive with a caravan, not only does it increase the risk of skidding, the overtaking and braking distances will be longer as well. This is due to the additional load to be pulled and the pulling motion of the trailer.",The distance for overtaking increases considerably,Hasty movements of the steering wheel increase the danger of skidding,The braking distance is reduced considerably,,Karavan römorku çekildiğinde ne değişir?,Sollama mesafesi belirgin şekilde artar ve ani direksiyon hareketleri savrulma riskini artırır. Fren mesafesi belirgin şekilde azalmaz.,Sollama mesafesi belirgin şekilde artar,Ani direksiyon hareketleri kayma tehlikesini artırır,Fren mesafesi belirgin şekilde azalır,
