questionExternalId,sourceLanguage,targetLanguage,questionTextSource,explanationSource,answerASource,answerBSource,answerCSource,answerDSource,questionTextTarget,explanationTarget,answerATarget,answerBTarget,answerCTarget,answerDTarget
2.7.05-215,en,uz,"Before beginning the journey, what do I have to check in connection with the tyres?",Before starting out on the tires checking visible damage and pressure loss is necessary.,- for visible damage,- for loss of pressure,- to ensure they have a minimum profile of 1 mm,,Yo‘lga chiqishdan oldin shinalar bo‘yicha nimani tekshirishingiz kerak?,Yo‘lga chiqishdan oldin shinalarda ko‘rinadigan shikastlar va bosim yo‘qotilishi bor-yo‘qligini tekshiring.,- ko‘rinadigan shikastlar bor-yo‘qligini,- bosim yo‘qotilishi bor-yo‘qligini,- kamida 1 mm profil borligini,
2.7.05-216,en,uz,Where can you find information about the tyre pressure for your vehicle?,"The information on the tire pressure of your vehicle, check the operating instructions of the manufacturer. This may vary depending on the load.",In the operating manual,In the registration certificate Part I (Motor Vehicle Registration),In the shipping documents,,Transport vositangiz shina bosimi haqidagi ma’lumotni qayerdan topishingiz mumkin?,Shina bosimi haqidagi ma’lumot ishlab chiqaruvchining foydalanish qo‘llanmasida bo‘ladi va yuklamaga qarab farq qilishi mumkin.,Foydalanish qo‘llanmasida,Ro‘yxatdan o‘tkazish guvohnomasi I-qismida,Yuk hujjatlarida,
2.7.05-217,en,uz,What are the possible consequences if the wheel nuts are not re-tightened following a tyre change?,"If the wheel fasteners are not tightened after a wheel change or this has been neglected due to negligence, the wheel may fall off the vehicle while driving due to vibration. This can cause a serious accident. The wheel cannot come off the rim.",The wheel may become damaged,The wheel can become detached from the vehicle,The tyre can become detached from the hub,,"Shina almashtirilgandan keyin g‘ildirak gaykalari qayta tortilmasa, oqibatlari qanday bo‘lishi mumkin?","G‘ildirak gaykalari qayta tortilmasa, g‘ildirak shikastlanishi yoki transport vositasidan ajralib ketishi mumkin. Bu jiddiy avariyaga sabab bo‘ladi.",G‘ildirak shikastlanishi mumkin,G‘ildirak transport vositasidan ajralib ketishi mumkin,Shina stupitsadan ajralib ketishi mumkin,
2.7.05-218,en,uz,You have to change the front-right wheel of your biaxial motor vehicle. You apply a wheel chock to prevent the vehicle from accidentally rolling off. What must you be aware of when doing so?,You should one wheel of the rear axle back up and the vehicle should be on a solid surface as possible.,- the motor vehicle on the most stable ground possible,- a wheel on the rear axle,- the undamaged wheel on the front axle,,Ikki o‘qli motorli transport vositangizning old o‘ng g‘ildiragini almashtirishingiz kerak. Transport vositasi bexosdan dumalab ketmasligi uchun g‘ildirak tagligini qo‘yasiz. Nimaga e’tibor berish kerak?,Transport vositasi imkon qadar mustahkam zamin ustida turishi va orqa o‘qdagi bir g‘ildirak g‘ildirak tagligi bilan himoyalanishi kerak.,- motorli transport vositasi imkon qadar mustahkam zamin ustida turishi,- orqa o‘qdagi bir g‘ildirak,- old o‘qdagi shikastlanmagan g‘ildirak,
2.7.05-219,en,uz,You have to change the front-right wheel of your triaxial motor vehicle on flat ground. What should you be aware of when doing so?,You should two chocks on one wheel of the rear ashes have backed up on a solid ground as possible.,- two wheel chocks on one rear axle wheel,- two wheel chocks on the undamaged wheel on the front axle,- one wheel chock on each of the two wheels on the rear axle,,Uch o‘qli motorli transport vositangizda tekis joyda old o‘ng g‘ildirakni almashtirishingiz kerak. Nimaga e’tibor berishingiz kerak?,"Transport vositasini imkon qadar mustahkam zamin ustida qo‘yib, orqa o‘qdagi bir g‘ildirakka ikkita g‘ildirak tagligi qo‘yish kerak.",- orqa o‘qdagi bir g‘ildirakka ikkita g‘ildirak tagligi,- old o‘qdagi shikastlanmagan g‘ildirakka ikkita g‘ildirak tagligi,- orqa o‘qdagi ikki g‘ildirakning har biriga bittadan g‘ildirak tagligi,
2.7.05-220,en,uz,"What does ""L"" refer to in the following tyre designation: 315/80 R 22.5 156/150 L?",The L stands in this case for the maximum speed of the tire. The other two answers are wrong.,- maximum permissible speed of the tyre,- the load-bearing capacity of the tyre,- the air pressure tolerance in the tyre,,Quyidagi shina belgisidagi “L” nimani bildiradi: 315/80 R 22.5 156/150 L?,“L” bu shinaning maksimal ruxsat etilgan tezlik indeksini bildiradi.,- shinaning maksimal ruxsat etilgan tezligi,- shinaning yuk ko‘tarish qobiliyati,- shinadagi havo bosimi toleransi,
2.7.05-221,en,uz,"What does ""156/150"" refer to in the following tyre designation: 315/80 R 22.5 156/150 L?",The marking 156/150 represents the load index of the single and twin wheels. It has to do with either the air pressure or with the ratio of height to width.,- the load index for single and twin tyres,- the height-to-breadth ratio,- the rolling circumference according to air pressure,,Quyidagi shina belgisidagi “156/150” nimani bildiradi: 315/80 R 22.5 156/150 L?,156/150 belgisi yakka va juft shinalar uchun yuk indeksini bildiradi.,- yakka va juft shinalar uchun yuk indeksi,- balandlik va kenglik nisbati,- havo bosimiga ko‘ra g‘ildirash aylana uzunligi,
2.7.05-222,en,uz,The tyre pressure monitoring system (TPMS) indicates to you that there is a pressure loss in one of the twin tyres. What should you do?,When the pressure drops in a dual tires you should at the nearest suitable place to stop and perform a Sichprüfung and possibly change the tire.,I stop at the nearest suitable place and perform a visual inspection,I have the damage repaired at the time of the next vehicle inspection,"I can ignore the warning, because the other twin tyre is bearing the weight",,Shina bosimini nazorat qilish tizimi (TPMS) juft shinalardan birida bosim yo‘qotilishini ko‘rsatdi. Nima qilishingiz kerak?,"Juft shinalardan birida bosim yo‘qolsa, eng yaqin mos joyda to‘xtab, ko‘zdan kechirish va zarur bo‘lsa shinani almashtirish kerak.","Eng yaqin mos joyda to‘xtab, ko‘zdan kechiraman",Shikastni keyingi texnik ko‘rik vaqtida tuzattiraman,"Ogohlantirishni e’tiborsiz qoldirishim mumkin, chunki ikkinchi juft shina yukni ko‘taradi",
2.7.05-223,en,uz,What does the red symbol on the tyre indicate?,The symbol on this tyre means it is suitable for wintry weather conditions and supports the driving characteristics even in snow. Snow chains are not necessary.,- is suitable for wintry weather conditions,- also assists driving performance in snowy conditions,- may only be used in combination with snow chains,,Shinadagi qizil belgi nimani bildiradi?,Bu belgi shinaning qishki ob-havo sharoitlariga mosligini va qorli sharoitda haydash xususiyatlarini qo‘llab-quvvatlashini bildiradi. Qor zanjirlari shart emas.,- qishki ob-havo sharoitlariga mos,- qorli sharoitda ham haydash xususiyatlarini qo‘llab-quvvatlaydi,- faqat qor zanjirlari bilan ishlatilishi mumkin,
2.7.05-224,en,uz,What should you check with the spare tyre stored in your vehicle?,"All of the answers are correct. You must check that the spare wheel is securely fastened, that it is secured twice, and that the air pressure of the spare wheel is maintained.",Ensure that the spare tyre is safely secured in place,The dual safeguards for the spare tyre,The air pressure of the spare tyre,,Transport vositangizda saqlanayotgan zaxira shinada nimani tekshirishingiz kerak?,"Zaxira shinaning xavfsiz mahkamlanganini, ikki martalik himoyasini va havo bosimini tekshirish kerak.",Zaxira shina xavfsiz joyida mahkamlanganini ta’minlash,Zaxira shinaning ikki martalik himoyasi,Zaxira shinaning havo bosimi,
2.7.05-225,en,uz,"Based on the tyre designation, when should you check the road-worthiness of your tyres?",You check the admissibility based on the tire designation every time you change a wheel and every time you take over a third-party vehicle.,Every time you take possession of a third-party vehicle,With every tyre change,Every time you take your vehicle to the workshop,,Shina belgisiga qarab shinalaringizning yo‘lga yaroqliligini qachon tekshirishingiz kerak?,Shina belgisi asosida ruxsat etilganligini har safar begona transport vositasini qabul qilganda va har bir shina almashtirishda tekshirish kerak.,Har safar begona transport vositasini qabul qilganda,Har bir shina almashtirishda,Har safar transport vositasini ustaxonaga olib borganda,
2.7.05-226,en,uz,"Before beginning your journey, what do you have to check in connection with the tyres?",With a visual inspection you can check the tyres and see if there is any damage and repair it and if there is a loss of pressure (flat tyre) and then change/repair the tyre.,- there is any damage,- there is any loss of pressure,- the main tread has a minimum tread depth of 1 mm,,Yo‘lga chiqishdan oldin shinalar bo‘yicha nimani tekshirishingiz kerak?,Ko‘zdan kechirish orqali shinalarda shikastlanish va bosim yo‘qotilishi bor-yo‘qligini tekshirish kerak.,- shikastlanish bor-yo‘qligini,- bosim yo‘qotilishi bor-yo‘qligini,- asosiy protektorda kamida 1 mm chuqurlik borligini,
2.7.05-227,en,uz,You are driving a coach or bus. What must you note during wintry conditions?,,- to its drive axle,- to its front steering axles,- to all its wheels,,Avtobus yoki murabbiy avtobusini boshqaryapsiz. Qishki sharoitda nimani yodda tutishingiz kerak?,Qishki sharoitda avtobuslarda tegishli qishki shinalar kamida yurituvchi o‘qda va old boshqaruvchi o‘qlarda talab qilinadi. Barcha g‘ildiraklarda bo‘lishi shart emas.,- yurituvchi o‘qda,- old boshqaruvchi o‘qlarda,- barcha g‘ildiraklarda,
2.7.05-228,en,uz,You are driving a motor vehicle with a maximum authorised mass of more than 3.5 t for transporting freight. What must you note during wintry conditions?,,- to its drive axle,- to its front steering axles,- to all its wheels,,"Ruxsat etilgan maksimal massasi 3,5 t dan ortiq bo‘lgan yuk tashuvchi motorli transport vositasini boshqaryapsiz. Qishki sharoitda nimani yodda tutishingiz kerak?",Qishki sharoitda bunday yuk transport vositasida qishki shinalar kamida yurituvchi o‘qda va old boshqaruvchi o‘qlarda talab qilinadi. Barcha g‘ildiraklarda bo‘lishi shart emas.,- yurituvchi o‘qda,- old boshqaruvchi o‘qlarda,- barcha g‘ildiraklarda,
2.7.05-229,en,uz,What should you check regularly if your car has a spare wheel carried outside the body of the car?,"If you carry a spare wheel outside the body, it is important to regularly check the double lock and the tire pressure. The double lock ensures that the spare wheel is securely attached while driving and does not come loose, which could lead to dangerous situations on the road. The tire pressure should be checked, as a spare wheel with insufficient air pressure is not ready for use in the event of a breakdown and therefore cannot fulfill its function as a reserve. Because the spare tire often remains unused, it can lose air pressure over time; Regular checks ensure that it can be used immediately if necessary.",The double safeguard,The tyre pressure,The rolling resistance,,"Avtomobilingiz zaxira g‘ildiragi kuzov tashqarisida olib yurilsa, nimani muntazam tekshirishingiz kerak?",Tashqarida olib yuriladigan zaxira g‘ildirakda ikki martalik himoya va shina bosimini muntazam tekshirish kerak.,Ikki martalik himoyani,Shina bosimini,G‘ildirash qarshiligini,
2.7.06-001,en,uz,What is the benefit of having a motorbike with an anti-lock system (ALS)?,"During emergency braking, the wheels tend to lock and you could fall. An adaptive cruise control system counteracts wheel lock-up by regulating the brake pressure and thus reduces the risk of falling.",During emergency braking manoeuvres the risk of falling is reduced,Driving faster does not increase the risk of having an accident,Braking requires less effort,,ABS bilan jihozlangan mototsiklning foydasi nimada?,"Favqulodda tormozlashda ABS g‘ildiraklarning bloklanishini oldini olib, yiqilish xavfini kamaytiradi.",Favqulodda tormozlashda yiqilish xavfi kamayadi,Tezroq haydash avariya xavfini oshirmaydi,Tormozlash kamroq kuch talab qiladi,
2.7.06-002,en,uz,You are riding a motorbike equipped with an anti-lock braking system (ABS). What should you take into account if you have to brake while cornering?,"The automatic anti-lock brake helps to stabilise the braking process and prevent the wheels from locking.
Because the automatic anti-lock brake prevents the wheels from locking, you can also steer while braking.
Nevertheless, you should brake in a controlled manner when leaning, as the motorbike could slip sideways due to heavy braking.",I should brake in a controlled manner despite my declined position,An activated ABS maintains manoeuvrability for longer,The braking force automatically increases in the declined position,,"ABS bilan jihozlangan mototsikl haydayapsiz. Burilishda tormozlash kerak bo‘lsa, nimani hisobga olishingiz kerak?","ABS g‘ildiraklarning bloklanishini oldini oladi va boshqaruvchanlikni uzoqroq saqlaydi. Shunga qaramay, egilgan holatda tormozlashni nazoratli bajarish kerak.",Egilgan holatda bo‘lsam ham nazoratli tormozlashim kerak,Faol ABS boshqaruvchanlikni uzoqroq saqlaydi,Egilgan holatda tormoz kuchi avtomatik oshadi,
